  77.00000   1.84289   1.84289   3.23429   7.95467   7.95467   8.42893
  78.00000   1.85976   1.85976   3.27339   7.94897   7.94897   8.42436
  79.00000   1.87638   1.87638   3.31237   7.94329   7.94329   8.41972
  80.00000   1.89273   1.89273   3.35124   7.93762   7.93762   8.41499
  81.00000   1.90882   1.90882   3.39000   7.93197   7.93197   8.41017
  82.00000   1.92464   1.92464   3.42865   7.92634   7.92634   8.40528
  83.00000   1.94020   1.94020   3.46719   7.92073   7.92073   8.40029
  84.00000   1.95548   1.95548   3.50561   7.91514   7.91514   8.39522
  85.00000   1.97050   1.97050   3.54391   7.90958   7.90958   8.39007
  86.00000   1.98525   1.98525   3.58210   7.90406   7.90406   8.38483
  87.00000   1.99972   1.99972   3.62017   7.89856   7.89856   8.37949
  88.00000   2.01391   2.01391   3.65812   7.89310   7.89310   8.37407
  89.00000   2.02783   2.02783   3.69595   7.88767   7.88767   8.36856
  90.00000   2.04147   2.04147   3.73366   7.88228   7.88228   8.36296
  91.00000   2.05483   2.05483   3.77125   7.87694   7.87694   8.35727
  92.00000   2.06791   2.06791   3.80871   7.87163   7.87163   8.35148
  93.00000   2.08071   2.08071   3.84605   7.86638   7.86638   8.34560
  94.00000   2.09323   2.09323   3.88327   7.86117   7.86117   8.33962
  95.00000   2.10546   2.10546   3.92036   7.85601   7.85601   8.33355
  96.00000   2.11742   2.11742   3.95732   7.85090   7.85090   8.32739
  97.00000   2.12909   2.12909   3.99415   7.84585   7.84585   8.32113
  98.00000   2.14047   2.14047   4.03085   7.84085   7.84085   8.31477
  99.00000   2.15157   2.15157   4.06743   7.83592   7.83592   8.30831
 100.00000   2.16239   2.16239   4.10387   7.83104   7.83104   8.30175
 101.00000   2.17292   2.17292   4.14018   7.82622   7.82622   8.29509
 102.00000   2.18317   2.18317   4.17635   7.82146   7.82146   8.28833
 103.00000   2.19313   2.19313   4.21240   7.81677   7.81677   8.28147
 104.00000   2.20281   2.20281   4.24830   7.81215   7.81215   8.27451
 105.00000   2.21221   2.21221   4.28407   7.80759   7.80759   8.26744
 106.00000   2.22133   2.22133   4.31971   7.80311   7.80311   8.26027
 107.00000   2.23016   2.23016   4.35520   7.79869   7.79869   8.25300
 108.00000   2.23871   2.23871   4.39056   7.79435   7.79435   8.24562
 109.00000   2.24699   2.24699   4.42577   7.79008   7.79008   8.23813
 110.00000   2.25498   2.25498   4.46085   7.78588   7.78588   8.23053
 111.00000   2.26270   2.26270   4.49578   7.78176   7.78176   8.22283
 112.00000   2.27014   2.27014   4.53058   7.77771   7.77771   8.21501
 113.00000   2.27731   2.27731   4.56522   7.77374   7.77374   8.20709
 114.00000   2.28421   2.28421   4.59973   7.76985   7.76985   8.19906
 115.00000   2.29084   2.29084   4.63409   7.76604   7.76604   8.19091
 116.00000   2.29720   2.29720   4.66830   7.76231   7.76231   8.18265
 117.00000   2.30329   2.30329   4.70237   7.75865   7.75865   8.17428
 118.00000   2.30912   2.30912   4.73629   7.75508   7.75508   8.16580
 119.00000   2.31469   2.31469   4.77006   7.75159   7.75159   8.15720
 120.00000   2.32000   2.32000   4.80368   7.74818   7.74818   8.14848
 121.00000   2.32506   2.32506   4.83715   7.74485   7.74485   8.13965
 122.00000   2.32986   2.32986   4.87048   7.74160   7.74160   8.13071
 123.00000   2.33441   2.33441   4.90365   7.73843   7.73843   8.12164
 124.00000   2.33872   2.33872   4.93666   7.73535   7.73535   8.11246
 125.00000   2.34279   2.34279   4.96953   7.73234   7.73234   8.10315
 126.00000   2.34661   2.34661   5.00224   7.72942   7.72942   8.09373
 127.00000   2.35020   2.35020   5.03480   7.72658   7.72658   8.08419
 128.00000   2.35355   2.35355   5.06720   7.72382   7.72382   8.07452
 129.00000   2.35668   2.35668   5.09944   7.72114   7.72114   8.06473
 130.00000   2.35959   2.35959   5.13153   7.71854   7.71854   8.05482
 131.00000   2.36227   2.36227   5.16346   7.71602   7.71602   8.04479
 132.00000   2.36474   2.36474   5.19524   7.71357   7.71357   8.03463
 133.00000   2.36699   2.36699   5.22685   7.71121   7.71121   8.02435
 134.00000   2.36904   2.36904   5.25831   7.70893   7.70893   8.01394
 135.00000   2.37089   2.37089   5.28960   7.70672   7.70672   8.00341
 136.00000   2.37254   2.37254   5.32073   7.70458   7.70458   7.99275
 137.00000   2.37399   2.37399   5.35170   7.70252   7.70252   7.98197
 138.00000   2.37526   2.37526   5.38251   7.70054   7.70054   7.97105
 139.00000   2.37635   2.37635   5.41316   7.69863   7.69863   7.96001
 140.00000   2.37725   2.37725   5.44364   7.69679   7.69679   7.94884
 141.00000   2.37799   2.37799   5.47395   7.69502   7.69502   7.93754
 142.00000   2.37856   2.37856   5.50411   7.69332   7.69332   7.92611
 143.00000   2.37896   2.37896   5.53409   7.69169   7.69169   7.91454
 144.00000   2.37921   2.37921   5.56391   7.69013   7.69013   7.90285
 145.00000   2.37931   2.37931   5.59356   7.68863   7.68863   7.89103
 146.00000   2.37926   2.37926   5.62304   7.68720   7.68720   7.87908
 147.00000   2.37908   2.37908   5.65235   7.68583   7.68583   7.86699
 148.00000   2.37876   2.37876   5.68149   7.68452   7.68452   7.85477
 149.00000   2.37831   2.37831   5.71046   7.68327   7.68327   7.84242
 150.00000   2.37774   2.37774   5.73926   7.68208   7.68208   7.82994
 151.00000   2.37705   2.37705   5.76789   7.68095   7.68095   7.81732
 152.00000   2.37625   2.37625   5.79634   7.67988   7.67988   7.80458
 153.00000   2.37535   2.37535   5.82462   7.67885   7.67885   7.79169
 154.00000   2.37435   2.37435   5.85272   7.67788   7.67788   7.77868
 155.00000   2.37326   2.37326   5.88065   7.67697   7.67697   7.76553
 156.00000   2.37208   2.37208   5.90840   7.67610   7.67610   7.75225
 157.00000   2.37082   2.37082   5.93597   7.67528   7.67528   7.73884
 158.00000   2.36949   2.36949   5.96336   7.67450   7.67450   7.72529
 159.00000   2.36809   2.36809   5.99057   7.67377   7.67377   7.71161
 160.00000   2.36662   2.36662   6.01760   7.67309   7.67309   7.69780
 161.00000   2.36510   2.36510   6.04444   7.67244   7.67244   7.68386
 162.00000   2.36353   2.36353   6.07110   7.66979   7.67184   7.67184
 163.00000   2.36191   2.36191   6.09757   7.65559   7.67127   7.67127
 164.00000   2.36025   2.36025   6.12385   7.64126   7.67075   7.67075
 165.00000   2.35856   2.35856   6.14994   7.62680   7.67025   7.67025
 166.00000   2.35685   2.35685   6.17584   7.61222   7.66979   7.66979
 167.00000   2.35511   2.35511   6.20154   7.59751   7.66936   7.66936
 168.00000   2.35336   2.35336   6.22705   7.58268   7.66897   7.66897
 169.00000   2.35159   2.35159   6.25235   7.56773   7.66860   7.66860
 170.00000   2.34982   2.34982   6.27745   7.55267   7.66826   7.66826
 171.00000   2.34805   2.34805   6.30234   7.53748   7.66795   7.66795
 172.00000   2.34629   2.34629   6.32702   7.52219   7.66766   7.66766
 173.00000   2.34454   2.34454   6.35148   7.50679   7.66739   7.66739
 174.00000   2.34280   2.34280   6.37573   7.49129   7.66715   7.66715
 175.00000   2.34109   2.34109   6.39974   7.47569   7.66693   7.66693
 176.00000   2.33940   2.33940   6.42352   7.45999   7.66672   7.66672
 177.00000   2.33774   2.33774   6.44706   7.44422   7.66654   7.66654
 178.00000   2.33611   2.33611   6.47034   7.42837   7.66637   7.66637
 179.00000   2.33453   2.33453   6.49337   7.41245   7.66622   7.66622
 180.00000   2.33299   2.33299   6.51612   7.39648   7.66609   7.66609
 181.00000   2.33149   2.33149   6.53858   7.38048   7.66596   7.66596
 182.00000   2.33005   2.33005   6.56073   7.36445   7.66585   7.66585
 183.00000   2.32867   2.32867   6.58256   7.34841   7.66576   7.66576
 184.00000   2.32734   2.32734   6.60403   7.33240   7.66567   7.66567
 185.00000   2.32607   2.32607   6.62513   7.31645   7.66559   7.66559
 186.00000   2.32488   2.32488   6.64581   7.30057   7.66552   7.66552
 187.00000   2.32375   2.32375   6.66603   7.28483   7.66546   7.66546
 188.00000   2.32269   2.32269   6.68573   7.26927   7.66541   7.66541
 189.00000   2.32171   2.32171   6.70486   7.25397   7.66537   7.66537
 190.00000   2.32080   2.32080   6.72332   7.23899   7.66533   7.66533
 191.00000   2.31997   2.31997   6.74101   7.22445   7.66529   7.66529
 192.00000   2.31923   2.31923   6.75781   7.21047   7.66526   7.66526
 193.00000   2.31857   2.31857   6.77356   7.19722   7.66524   7.66524
 194.00000   2.31799   2.31799   6.78806   7.18487   7.66522   7.66522
 195.00000   2.31750   2.31750   6.80109   7.17367   7.66520   7.66520
